ensembl_gene_id_base	hgnc_symbol	hgnc_name	open_targets_ad_score	open_targets_ad_datasources	is_kinase	is_gPCR	is_ion_channel	is_nuclear_receptor	is_transporter	is_enzyme	is_receptor	is_transcription_factor	is_known_drug_target	has_ad_evidence	target_categories	therapeutic_target_score
ENSG00000204569	PPP1R10	protein phosphatase 1 regulatory subunit 10	0.4686893597488367	crispr_screen:0.7599134970145264;europepmc:0.20618986218994148;expression_atlas:0.03309379316849381	False	False	False	False	False	True	False	True	False	True	enzyme;transcription_factor;Alzheimer_evidence	3
ENSG00000128609	NDUFA5	NADH:ubiquinone oxidoreductase subunit A5	0.4685556494443896	crispr_screen:0.758149527410833;europepmc:0.2250364578746403;expression_atlas:0.06017013664413649	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000196743	GM2A	ganglioside GM2 activator	0.4684157194612444	crispr_screen:0.7599134970145264;europepmc:0.21189586481459913	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000161203	AP2M1	adaptor related protein complex 2 subunit mu 1	0.4681822308224015	crispr_screen:0.7599134970145264;europepmc:0.1480848447942014;expression_atlas:0.1262915963837994	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000149084	HSD17B12	hydroxysteroid 17-beta dehydrogenase 12	0.467993063220509	crispr_screen:0.7599134970145264;europepmc:0.19799111636638983	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000151366	NDUFC2	NADH:ubiquinone oxidoreductase subunit C2	0.4670283129077943	crispr_screen:0.7646473465976201;europepmc:0.0715753045458768	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000122218	COPA	coat protein complex I subunit alpha	0.466345507639121	crispr_screen:0.7599134970145264;europepmc:0.1437890398188372	False	False	False	False	False	False	True	False	True	True	receptor;known_drug_target;Alzheimer_evidence	3
ENSG00000159140	SON	SON DNA and RNA binding protein	0.4651528457924181	crispr_screen:0.7599134970145264;europepmc:0.1045522763125786	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000181789	COPG1	coat protein complex I subunit gamma 1	0.464992191482808	crispr_screen:0.7599134970145264;expression_atlas:0.08305550556969966;europepmc:0.03647584785669726	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000106460	TMEM106B	transmembrane protein 106B	0.4647701043432878	gwas_credible_sets:0.7186746742722998;europepmc:0.9167371187356326	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000102900	NUP93	nucleoporin 93	0.4645497293282128	crispr_screen:0.7599134970145264;europepmc:0.0788621340235075;expression_atlas:0.013159184730293327	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000115524	SF3B1	splicing factor 3b subunit 1	0.4644398507441357	crispr_screen:0.7599134970145264;europepmc:0.06288368622628207;expression_atlas:0.04097730554171082	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000278540	ACACA	acetyl-CoA carboxylase alpha	0.4642189930950091	crispr_screen:0.7565352757907189;europepmc:0.14139436525061094	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000138756	BMP2K	BMP2 inducible kinase	0.4641007425409068	crispr_screen:0.7599134970145264;expression_atlas:0.06993967712712344	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000145675	PIK3R1	phosphoinositide-3-kinase regulatory subunit 1	0.4640863798250131	crispr_screen:0.7431244818719008;europepmc:0.4052474684388457	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000103174	NAGPA	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase	0.4638903158507464	crispr_screen:0.7599134970145264;expression_atlas:0.0630169585878708	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000100028	SNRPD3	small nuclear ribonucleoprotein D3 polypeptide	0.4638227176293007	crispr_screen:0.7599134970145264;europepmc:0.06079307976116211	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000112159	MDN1	midasin AAA ATPase 1	0.4634832506063762	crispr_screen:0.7599134970145264;expression_atlas:0.04962513024262236	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000125686	MED1	mediator complex subunit 1	0.4634711034619965	crispr_screen:0.7599134970145264;europepmc:0.04922550763994099	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000184983	NDUFA6	NADH:ubiquinone oxidoreductase subunit A6	0.4632818477780767	crispr_screen:0.7599134970145264;europepmc:0.04299928305440196	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000111481	COPZ1	coat protein complex I subunit zeta 1	0.4630929331463163	crispr_screen:0.7599134970145264;europepmc:0.02735688589252295;expression_atlas:0.021211633517492227	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000112335	SNX3	sorting nexin 3	0.4630701093196636	crispr_screen:0.7599134970145264;europepmc:0.03603340933176881	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000064419	TNPO3	transportin 3	0.4630322273845584	crispr_screen:0.7599134970145264;europepmc:0.034787151196664985	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000129083	COPB1	coat protein complex I subunit beta 1	0.4629911629562602	crispr_screen:0.7599134970145264;europepmc:0.03343619386863916	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000119285	HEATR1	HEAT repeat containing 1	0.462898767992589	crispr_screen:0.7599134970145264;europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000184432	COPB2	coat protein complex I subunit beta 2	0.462898767992589	crispr_screen:0.7599134970145264;europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000133059	DSTYK	dual serine/threonine and tyrosine protein kinase	0.462898767992589	crispr_screen:0.7599134970145264;europepmc:0.030396539880581056	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000010244	ZNF207	zinc finger protein 207	0.462898767992589	crispr_screen:0.7599134970145264;europepmc:0.030396539880581056	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000006712	PAF1	PAF1 component of Paf1/RNA polymerase II complex	0.4628122530463495	crispr_screen:0.7597711864973107;europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000157020	SEC13	SEC13 homolog, nuclear pore and COPII component	0.4627139780652466	crispr_screen:0.7599134970145264;europepmc:0.024317231904464845	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000150990	DHX37	DEAH-box helicase 37	0.4626215831015755	crispr_screen:0.7599134970145264;europepmc:0.021277577916406734	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000168297	PXK	PX domain containing serine/threonine kinase like	0.462590500523488	crispr_screen:0.7599134970145264;expression_atlas:0.020255008301260435	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000158615	PPP1R15B	protein phosphatase 1 regulatory subunit 15B	0.4623443982105619	crispr_screen:0.7599134970145264;europepmc:0.012158615952232422	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000130810	PPAN	peter pan homolog	0.4619748183558772	crispr_screen:0.7599134970145264	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000171566	PLRG1	pleiotropic regulator 1	0.4619748183558772	crispr_screen:0.7599134970145264	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000048162	NOP16	NOP16 nucleolar protein	0.4619748183558772	crispr_screen:0.7599134970145264	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000155561	NUP205	nucleoporin 205	0.4619748183558772	crispr_screen:0.7599134970145264	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000135521	LTV1	LTV1 ribosome biogenesis factor	0.4619748183558772	crispr_screen:0.7599134970145264	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000109111	SUPT6H	SPT6 homolog, histone chaperone and transcription elongation factor	0.4619748183558772	crispr_screen:0.7599134970145264	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000182004	SNRPE	small nuclear ribonucleoprotein polypeptide E	0.4619748183558772	crispr_screen:0.7599134970145264	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000177971	IMP3	IMP U3 small nucleolar ribonucleoprotein 3	0.4619748183558772	crispr_screen:0.7599134970145264	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000163719	MTMR14	myotubularin related protein 14	0.4619748183558772	crispr_screen:0.7599134970145264	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000123384	LRP1	LDL receptor related protein 1	0.4618482608684721	crispr_screen:0.7130285093825769;europepmc:0.9335362035014112	False	False	False	False	False	False	True	False	False	True	receptor;Alzheimer_evidence	2
ENSG00000073712	FERMT2	FERM domain containing kindlin 2	0.4616617934842458	gwas_credible_sets:0.7306196322487121;europepmc:0.5633911542580086;expression_atlas:0.027423220861334467	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000120899	PTK2B	protein tyrosine kinase 2 beta	0.4614475449874801	gwas_credible_sets:0.7248882976718863;europepmc:0.6831574937825821	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000167815	PRDX2	peroxiredoxin 2	0.460568664371186	reactome:0.607930797611621;crispr_screen:0.5315373519452089;europepmc:0.6831822805346184;expression_atlas:0.1282813143275777	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000198554	WDHD1	WD repeat and HMG-box DNA binding protein 1	0.4598018260294176	crispr_screen:0.7557311588419362;europepmc:0.012158615952232422	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000086189	DIMT1	DIM1 rRNA methyltransferase and ribosome maturation factor	0.4585183207363117	crispr_screen:0.7423528397151181;gwas_credible_sets:0.04749992471123353	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000117411	B4GALT2	beta-1,4-galactosyltransferase 2	0.4579725558921829	crispr_screen:0.7533300791659522	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000198888	MT-ND1	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1	0.4574563770686376	genomics_england:0.607930797611621;eva:0.547137717850459;europepmc:0.3494599704919576	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000062598	ELMO2	engulfment and cell motility 2	0.4560426660377425	crispr_screen:0.7501555568979204	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000107862	GBF1	golgi brefeldin A resistant guanine nucleotide exchange factor 1	0.4553786701053179	crispr_screen:0.7470115675664133;europepmc:0.04103532883878443	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000137876	RSL24D1	ribosomal L24 domain containing 1	0.454607398421626	crispr_screen:0.7477946506537306	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000188428	BLOC1S5	biogenesis of lysosomal organelles complex 1 subunit 5	0.4543078885741159	crispr_screen:0.7423528397151181;europepmc:0.09898279964340498	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000127947	PTPN12	protein tyrosine phosphatase non-receptor type 12	0.454225041613811	crispr_screen:0.7438980747012508;europepmc:0.06535256074324927	False	False	False	False	False	True	True	False	False	True	enzyme;receptor;Alzheimer_evidence	3
ENSG00000132842	AP3B1	adaptor related protein complex 3 subunit beta 1	0.4540519817613574	crispr_screen:0.7423528397151181;europepmc:0.09056385413960977	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000109270	LAMTOR3	late endosomal/lysosomal adaptor, MAPK and MTOR activator 3	0.4534566497001587	crispr_screen:0.7434942014361413;europepmc:0.03858671868173762;expression_atlas:0.02151985574738907	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000109606	DHX15	DEAH-box helicase 15	0.4522231035939754	crispr_screen:0.7423528397151181;europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000100241	SBF1	SET binding factor 1	0.4519351344543852	crispr_screen:0.740815273451062;europepmc:0.051674117796987794	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000163399	ATP1A1	ATPase Na+/K+ transporting subunit alpha 1	0.451212480049824	crispr_screen:0.7362479596000331;europepmc:0.09035206083847243;expression_atlas:0.06501172845787856	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000153814	JAZF1	JAZF zinc finger 1	0.4509725220657329	crispr_screen:0.607930797611621;gwas_credible_sets:0.5226032628245721;europepmc:0.1252725673764843;expression_atlas:0.03600855258961789	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000125743	SNRPD2	small nuclear ribonucleoprotein D2 polypeptide	0.4500670742552721	crispr_screen:0.7287875960873761;europepmc:0.21310588963848984;expression_atlas:0.039747221625369075	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000109390	NDUFC1	NADH:ubiquinone oxidoreductase subunit C1	0.449435129524411	crispr_screen:0.7377668340702035;europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000134463	ECHDC3	enoyl-CoA hydratase domain containing 3	0.4487633650003666	gwas_credible_sets:0.7316353029252731;europepmc:0.1309271301214047	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000141499	WRAP53	WD repeat containing antisense to TP53	0.4486477754083084	crispr_screen:0.7295250918048158;gwas_credible_sets:0.03278496023625167;europepmc:0.012158615952232422	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000160551	TAOK1	TAO kinase 1	0.4483204068100044	crispr_screen:0.7267158879163816;europepmc:0.21474277854010504	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000167792	NDUFV1	NADH:ubiquinone oxidoreductase core subunit V1	0.4478003542604742	crispr_screen:0.7280519475101441;europepmc:0.1408007766013084;expression_atlas:0.06775170967814947	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000167447	SMG8	SMG8 nonsense mediated mRNA decay factor	0.4471290290115444	crispr_screen:0.7354933008299318	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
