gene_symbol	ensembl_id	ensembl_gene_id_base	tissue	source_module	phenotype	edge_frequency	run_type	hgnc_symbol	hgnc_name	protein_name	target_categories	therapeutic_target_score	open_targets_ad_score	open_targets_ad_datasources	is_kinase	is_gPCR	is_ion_channel	is_nuclear_receptor	is_transporter	is_enzyme	is_receptor	is_transcription_factor	is_known_drug_target	has_ad_evidence
SLC15A2	ENSG00000163406.10	ENSG00000163406	AC	M937	cogn_global	0.113	per_module	SLC15A2	solute carrier family 15 member 2		transporter;known_drug_target;Alzheimer_evidence	3	0.0024509436700003	expression_atlas:0.02015808114697718	False	False	False	False	True	False	False	False	True	True
WLS	ENSG00000116729.13	ENSG00000116729	AC	M119	cogn_global	0.112	per_module	WLS	Wnt ligand secretion mediator		Alzheimer_evidence	1	0.0101096516027585	europepmc:0.08314804614666943	False	False	False	False	False	False	False	False	False	True
FAM161B	ENSG00000156050.8	ENSG00000156050	AC	M954	cogn_global	0.107	per_module	FAM161B	FAM161 centrosomal protein B		Alzheimer_evidence	1	0.1195618206112086	gwas_credible_sets:0.19285319005680854;expression_atlas:0.0763385229747782	False	False	False	False	False	False	False	False	False	True
SMIM7	ENSG00000214046.8	ENSG00000214046	AC	cross_cogn_global	cogn_global	0.101	cross_module	SMIM7	small integral membrane protein 7			0	0.0		False	False	False	False	False	False	False	False	False	False
FAM171A1	ENSG00000148468.16	ENSG00000148468	MFBA9BA46	M745	cogn_global	0.1	per_module	FAM171A1	family with sequence similarity 171 member A1			0	0.0		False	False	False	False	False	False	False	False	False	False
TMT1A	ENSG00000185432.11	ENSG00000185432	AC	M119	cogn_global	0.098	per_module	TMT1A	thiol methyltransferase 1A		enzyme;Alzheimer_evidence	2	0.0240754932164382	europepmc:0.18844493429673084;expression_atlas:0.03826742709637061	False	False	False	False	False	True	False	False	False	True
SAR1A	ENSG00000079332.14	ENSG00000079332	AC	M954	cogn_global	0.094	per_module	SAR1A	secretion associated Ras related GTPase 1A		Alzheimer_evidence	1	0.0491062680433544	europepmc:0.4038804107003489	False	False	False	False	False	False	False	False	False	True
AMT	ENSG00000145020.15	ENSG00000145020	MFBA9BA46	cross_cogn_global	cogn_global	0.09	cross_module	AMT	aminomethyltransferase		enzyme	1	0.0		False	False	False	False	False	True	False	False	False	False
ZHX1	ENSG00000165156.14	ENSG00000165156	MFBA9BA46	M745	cogn_global	0.087	per_module	ZHX1	zinc fingers and homeoboxes 1		transcription_factor;Alzheimer_evidence	2	0.2701323085259693	crispr_screen:0.4443471355411483	False	False	False	False	False	False	False	True	False	True
GRAMD2B	ENSG00000155324.9	ENSG00000155324	AC	M119	cogn_global	0.081	per_module	GRAMD2B	GRAM domain containing 2B		Alzheimer_evidence	1	0.0129344856505366	expression_atlas:0.08548361252968864;europepmc:0.08359048467159791	False	False	False	False	False	False	False	False	False	True
SOX12	ENSG00000177732.8	ENSG00000177732	PCGBA23	M745	cogn_global	0.08	per_module	SOX12	SRY-box transcription factor 12		transcription_factor	1	0.0		False	False	False	False	False	False	False	True	False	False
TRIL	ENSG00000255690.2	ENSG00000255690	AC	M937	cogn_global	0.079	per_module	TRIL	TLR4 interactor with leucine rich repeats		Alzheimer_evidence	1	0.0060574662939119	expression_atlas:0.04678070646834529;europepmc:0.012158615952232422	False	False	False	False	False	False	False	False	False	True
POU3F3	ENSG00000198914.3	ENSG00000198914	AC	M745	cogn_global	0.078	per_module	POU3F3	POU class 3 homeobox 3		transcription_factor;Alzheimer_evidence	2	0.0093368323485807	expression_atlas:0.061593631253581804;europepmc:0.06079307976116211	False	False	False	False	False	False	False	True	False	True
MSI2	ENSG00000153944.10	ENSG00000153944	AC	M119	cogn_global	0.077	per_module	MSI2	musashi RNA binding protein 2		Alzheimer_evidence	1	0.0445684558027206	europepmc:0.3299932804268881;expression_atlas:0.14626138978016331	False	False	False	False	False	False	False	False	False	True
MLC1	ENSG00000100427.15	ENSG00000100427	AC	M119	cogn_global	0.076	per_module	MLC1	modulator of VRAC current 1		Alzheimer_evidence	1	0.0297413165659222	europepmc:0.23196669181890006;expression_atlas:0.05057738073489685	False	False	False	False	False	False	False	False	False	True
DAG1	ENSG00000173402.11	ENSG00000173402	AC	M119	cogn_global	0.076	per_module	DAG1	dystroglycan 1		enzyme;Alzheimer_evidence	2	0.0104484331362195	europepmc:0.08593439563572271	False	False	False	False	False	True	False	False	False	True
SNX22	ENSG00000157734.13	ENSG00000157734	PCGBA23	M937	cogn_global	0.076	per_module	SNX22	sorting nexin 22			0	0.0		False	False	False	False	False	False	False	False	False	False
PSMA5	ENSG00000143106.12	ENSG00000143106	MFBA9BA46	M1088	cogn_global	0.074	per_module	PSMA5	proteasome 20S subunit alpha 5		enzyme;Alzheimer_evidence	2	0.012837121877821	europepmc:0.09026925602924978;expression_atlas:0.061244790413676815	False	False	False	False	False	True	False	False	False	True
LIFR	ENSG00000113594.9	ENSG00000113594	AC	M119	cogn_global	0.074	per_module	LIFR	LIF receptor subunit alpha		receptor;known_drug_target;Alzheimer_evidence	3	0.0383264995941183	gwas_credible_sets:0.052647277025850224;europepmc:0.17652780196688306;expression_atlas:0.07067315061614575	False	False	False	False	False	False	True	False	True	True
GJA1	ENSG00000152661.7	ENSG00000152661	AC	M119	cogn_global	0.074	per_module	GJA1	gap junction protein alpha 1		known_drug_target;Alzheimer_evidence	2	0.1086773604390652	europepmc:0.8763745130923083;expression_atlas:0.06982206189463229	False	False	False	False	False	False	False	False	True	True
ALDH1L1-AS2	ENSG00000246022.2	ENSG00000246022	PCGBA23	M937	cogn_global	0.072	per_module	ALDH1L1-AS2	ALDH1L1 antisense RNA 2			0	0.0		False	False	False	False	False	False	False	False	False	False
SMIM7	ENSG00000214046.8	ENSG00000214046	AC	M954	cogn_global	0.072	per_module	SMIM7	small integral membrane protein 7			0	0.0		False	False	False	False	False	False	False	False	False	False
FHIP1B	ENSG00000051009.10	ENSG00000051009	MFBA9BA46	M1088	cogn_global	0.07	per_module	FHIP1B	FHF complex subunit HOOK interacting protein 1B			0	0.0		False	False	False	False	False	False	False	False	False	False
HDAC5	ENSG00000108840.15	ENSG00000108840	AC	M745	cogn_global	0.07	per_module	HDAC5	histone deacetylase 5		enzyme;known_drug_target;Alzheimer_evidence	3	0.0149444852388173	europepmc:0.12291271718368059	False	False	False	False	False	True	False	False	True	True
CINP	ENSG00000100865.14	ENSG00000100865	AC	M954	cogn_global	0.069	per_module	CINP	cyclin dependent kinase 2 interacting protein		kinase;enzyme;Alzheimer_evidence	3	0.0049893280382434	europepmc:0.04103532883878443	True	False	False	False	False	True	False	False	False	True
JADE2	ENSG00000043143.20	ENSG00000043143	AC	M745	cogn_global	0.068	per_module	JADE2	jade family PHD finger 2		Alzheimer_evidence	1	0.0044349582562164	europepmc:0.03647584785669727	False	False	False	False	False	False	False	False	False	True
BCKDK	ENSG00000103507.13	ENSG00000103507	MFBA9BA46	M1088	cogn_global	0.067	per_module	BCKDK	branched chain keto acid dehydrogenase kinase		kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.0330909449837394	gwas_credible_sets:0.04862510943362347;europepmc:0.0961076901901086;expression_atlas:0.04507190356633883	True	False	False	False	False	True	False	False	True	True
NEBL	ENSG00000078114.18	ENSG00000078114	AC	M119	cogn_global	0.067	per_module	NEBL	nebulette		Alzheimer_evidence	1	0.0240226905545056	europepmc:0.19757750922377684	False	False	False	False	False	False	False	False	False	True
NR2F1	ENSG00000175745.11	ENSG00000175745	MFBA9BA46	M745	cogn_global	0.067	per_module	NR2F1	nuclear receptor subfamily 2 group F member 1		nuclear_receptor;receptor;known_drug_target	3	0.0		False	False	False	True	False	False	True	False	True	False
ORC3	ENSG00000135336.14	ENSG00000135336	PCGBA23	M954	cogn_global	0.067	per_module	ORC3	origin recognition complex subunit 3		Alzheimer_evidence	1	0.0049797688900258	expression_atlas:0.0409567084739731	False	False	False	False	False	False	False	False	False	True
TMBIM6	ENSG00000139644.12	ENSG00000139644	AC	M119	cogn_global	0.066	per_module	TMBIM6	transmembrane BAX inhibitor motif containing 6		Alzheimer_evidence	1	0.0053457914151977	europepmc:0.04160610830987533;expression_atlas:0.00944398587003528	False	False	False	False	False	False	False	False	False	True
TEAD1	ENSG00000187079.16	ENSG00000187079	AC	M119	cogn_global	0.065	per_module	TEAD1	TEA domain transcription factor 1		transcription_factor;known_drug_target;Alzheimer_evidence	3	0.3284513621452395	gwas_credible_sets:0.5299261311014144;europepmc:0.18889656296159238;expression_atlas:0.04079660169244076	False	False	False	False	False	False	False	True	True	True
GABRG1	ENSG00000163285.7	ENSG00000163285	AC	M119	cogn_global	0.065	per_module	GABRG1	gamma-aminobutyric acid type A receptor subunit gamma1		ion_channel;receptor;known_drug_target;Alzheimer_evidence	4	0.0953782895972065	clinical_precedence:0.14758195590686116;europepmc:0.1503784375758746;expression_atlas:0.08051248045711767	False	False	True	False	False	False	True	False	True	True
POU3F2	ENSG00000184486.9	ENSG00000184486	MFBA9BA46	M745	cogn_global	0.065	per_module	POU3F2	POU class 3 homeobox 2		transcription_factor;Alzheimer_evidence	2	0.0162014276019878	europepmc:0.12620981097749262;expression_atlas:0.02816311970241684	False	False	False	False	False	False	False	True	False	True
APPL2	ENSG00000136044.11	ENSG00000136044	AC	M119	cogn_global	0.064	per_module	APPL2	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2			0	0.0		False	False	False	False	False	False	False	False	False	False
ZNF768	ENSG00000169957.9	ENSG00000169957	MFBA9BA46	M745	cogn_global	0.064	per_module	ZNF768	zinc finger protein 768		transcription_factor	1	0.0		False	False	False	False	False	False	False	True	False	False
CTSF	ENSG00000174080.10	ENSG00000174080	AC	M937	cogn_global	0.064	per_module	CTSF	cathepsin F		enzyme;known_drug_target;Alzheimer_evidence	3	0.0140650795263489	europepmc:0.11567993907864527	False	False	False	False	False	True	False	False	True	True
SLC6A1	ENSG00000157103.10	ENSG00000157103	MFBA9BA46	M937	cogn_global	0.063	per_module	SLC6A1	solute carrier family 6 member 1		transporter;known_drug_target;Alzheimer_evidence	3	0.3114307182660029	gwas_credible_sets:0.4908764018133056;impc:0.34480315013537116;europepmc:0.18734959471860346	False	False	False	False	True	False	False	False	True	True
MED22	ENSG00000148297.15	ENSG00000148297	PCGBA23	M954	cogn_global	0.063	per_module	MED22	mediator complex subunit 22		Alzheimer_evidence	1	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True
SOX12	ENSG00000177732.8	ENSG00000177732	PCGBA23	cross_cogn_global	cogn_global	0.063	cross_module	SOX12	SRY-box transcription factor 12		transcription_factor	1	0.0		False	False	False	False	False	False	False	True	False	False
ETNPPL	ENSG00000164089.8	ENSG00000164089	AC	M937	cogn_global	0.062	per_module	ETNPPL	ethanolamine-phosphate phospho-lyase		enzyme;Alzheimer_evidence	2	0.0053659298009493	expression_atlas:0.036955774549203346;europepmc:0.02870784322054877	False	False	False	False	False	True	False	False	False	True
ZSCAN30	ENSG00000186814.13	ENSG00000186814	MFBA9BA46	M954	cogn_global	0.062	per_module	ZSCAN30	zinc finger and SCAN domain containing 30		transcription_factor	1	0.0		False	False	False	False	False	False	False	True	False	False
RAB23	ENSG00000112210.11	ENSG00000112210	MFBA9BA46	M745	cogn_global	0.061	per_module	RAB23	RAB23, member RAS oncogene family		Alzheimer_evidence	1	0.2203643004855816	gwas_credible_sets:0.36248254135392927	False	False	False	False	False	False	False	False	False	True
FAM171A1	ENSG00000148468.16	ENSG00000148468	PCGBA23	M745	cogn_global	0.061	per_module	FAM171A1	family with sequence similarity 171 member A1			0	0.0		False	False	False	False	False	False	False	False	False	False
MIR1915HG	ENSG00000204682.5	ENSG00000204682	MFBA9BA46	M745	cogn_global	0.06	per_module	MIR1915HG	MIR1915 host gene			0	0.0		False	False	False	False	False	False	False	False	False	False
ORC3	ENSG00000135336.14	ENSG00000135336	AC	M954	cogn_global	0.059	per_module	ORC3	origin recognition complex subunit 3		Alzheimer_evidence	1	0.0049797688900258	expression_atlas:0.0409567084739731	False	False	False	False	False	False	False	False	False	True
CLCC1	ENSG00000121940.15	ENSG00000121940	AC	M954	cogn_global	0.059	per_module	CLCC1	chloride channel CLIC like 1		ion_channel;Alzheimer_evidence	2	0.0306159951620807	impc:0.2518049363707335	False	False	True	False	False	False	False	False	False	True
LRRN1	ENSG00000175928.5	ENSG00000175928	MFBA9BA46	M745	cogn_global	0.058	per_module	LRRN1	leucine rich repeat neuronal 1		Alzheimer_evidence	1	0.0273170843147367	europepmc:0.2246726471339948	False	False	False	False	False	False	False	False	False	True
SAR1A	ENSG00000079332.14	ENSG00000079332	PCGBA23	M954	cogn_global	0.058	per_module	SAR1A	secretion associated Ras related GTPase 1A		Alzheimer_evidence	1	0.0491062680433544	europepmc:0.4038804107003489	False	False	False	False	False	False	False	False	False	True
ITGB8	ENSG00000105855.9	ENSG00000105855	AC	M119	cogn_global	0.057	per_module	ITGB8	integrin subunit beta 8		known_drug_target;Alzheimer_evidence	2	0.0136476786756138	europepmc:0.09356279177486487;expression_atlas:0.07473673511676504	False	False	False	False	False	False	False	False	True	True
TCTA	ENSG00000145022.4	ENSG00000145022	AC	M954	cogn_global	0.057	per_module	TCTA	T cell leukemia translocation altered			0	0.0		False	False	False	False	False	False	False	False	False	False
PLXNB1	ENSG00000164050.12	ENSG00000164050	AC	M119	cogn_global	0.056	per_module	PLXNB1	plexin B1		Alzheimer_evidence	1	0.0372347464215164	europepmc:0.2976788991343226;expression_atlas:0.03425101373482187	False	False	False	False	False	False	False	False	False	True
ZNF616	ENSG00000204611.6	ENSG00000204611	PCGBA23	M745	cogn_global	0.056	per_module	ZNF616	zinc finger protein 616		transcription_factor	1	0.0		False	False	False	False	False	False	False	True	False	False
PPARA	ENSG00000186951.16	ENSG00000186951	AC	M119	cogn_global	0.055	per_module	PPARA	peroxisome proliferator activated receptor alpha		receptor;known_drug_target;Alzheimer_evidence	3	0.0922414507549927	europepmc:0.7187383997474175;clinical_precedence:0.030396539880581056;expression_atlas:0.017251532679053088	False	False	False	False	False	False	True	False	True	True
RFC3	ENSG00000133119.12	ENSG00000133119	MFBA9BA46	M1088	cogn_global	0.054	per_module	RFC3	replication factor C subunit 3		Alzheimer_evidence	1	0.0027718489101352	europepmc:0.02279740491043579	False	False	False	False	False	False	False	False	False	True
AMT	ENSG00000145020.15	ENSG00000145020	MFBA9BA46	M937	cogn_global	0.054	per_module	AMT	aminomethyltransferase		enzyme	1	0.0		False	False	False	False	False	True	False	False	False	False
C19orf48P	ENSG00000167747.14	ENSG00000167747	PCGBA23	M1088	cogn_global	0.052	per_module	C19orf48P	chromosome 19 open reading frame 48, pseudogene			0	0.0		False	False	False	False	False	False	False	False	False	False
GPCPD1	ENSG00000125772.12	ENSG00000125772	MFBA9BA46	M1088	cogn_global	0.052	per_module	GPCPD1	glycerophosphocholine phosphodiesterase 1		Alzheimer_evidence	1	0.0017796147951932	expression_atlas:0.014636656032107759	False	False	False	False	False	False	False	False	False	True
UNC5C-AS1	ENSG00000271474.1	ENSG00000271474	PCGBA23	M1088	cogn_global	0.051	per_module	UNC5C-AS1	UNC5C antisense RNA 1		Alzheimer_evidence	1	0.0043895598415589	expression_atlas:0.036102463132351756	False	False	False	False	False	False	False	False	False	True
SOX12	ENSG00000177732.8	ENSG00000177732	MFBA9BA46	M745	cogn_global	0.051	per_module	SOX12	SRY-box transcription factor 12		transcription_factor	1	0.0		False	False	False	False	False	False	False	True	False	False
EZH1	ENSG00000108799.12	ENSG00000108799	AC	M954	cogn_global	0.051	per_module	EZH1	enhancer of zeste 1 polycomb repressive complex 2 subunit		enzyme;known_drug_target;Alzheimer_evidence	3	0.0114569754952257	europepmc:0.09422927362980127	False	False	False	False	False	True	False	False	True	True
EEF1AKMT2	ENSG00000203791.14	ENSG00000203791	MFBA9BA46	M1088	cogn_global	0.05	per_module	EEF1AKMT2	EEF1A lysine methyltransferase 2		Alzheimer_evidence	1	0.0348209373538927	gwas_credible_sets:0.05727779788537423	False	False	False	False	False	False	False	False	False	True
NFX1	ENSG00000086102.18	ENSG00000086102	AC	M1088	cogn_global	0.05	per_module	NFX1	nuclear transcription factor, X-box binding 1		transcription_factor	1	0.0		False	False	False	False	False	False	False	True	False	False
ZFYVE19	ENSG00000166140.17	ENSG00000166140	AC	M745	cogn_global	0.05	per_module	ZFYVE19	zinc finger FYVE-type containing 19		transcription_factor	1	0.0		False	False	False	False	False	False	False	True	False	False
ASL	ENSG00000126522.16	ENSG00000126522	PCGBA23	M1088	cogn_global	0.049	per_module	ASL	argininosuccinate lyase		enzyme;Alzheimer_evidence	2	0.1857828381591167	gwas_credible_sets:0.3041632695435648;europepmc:0.02870784322054877	False	False	False	False	False	True	False	False	False	True
ORC3	ENSG00000135336.14	ENSG00000135336	AC	cross_cogn_global	cogn_global	0.049	cross_module	ORC3	origin recognition complex subunit 3		Alzheimer_evidence	1	0.0049797688900258	expression_atlas:0.0409567084739731	False	False	False	False	False	False	False	False	False	True
FHIP2B	ENSG00000158863.21	ENSG00000158863	PCGBA23	M1088	cogn_global	0.048	per_module	FHIP2B	FHF complex subunit HOOK interacting protein 2B			0	0.0		False	False	False	False	False	False	False	False	False	False
ALDH1L1-AS2	ENSG00000246022.2	ENSG00000246022	AC	M937	cogn_global	0.048	per_module	ALDH1L1-AS2	ALDH1L1 antisense RNA 2			0	0.0		False	False	False	False	False	False	False	False	False	False
TASP1	ENSG00000089123.15	ENSG00000089123	MFBA9BA46	M1088	cogn_global	0.047	per_module	TASP1	taspase 1		enzyme;known_drug_target;Alzheimer_evidence	3	0.0301261237380979	gwas_credible_sets:0.04827862106045643;expression_atlas:0.02553129837390717	False	False	False	False	False	True	False	False	True	True
MRPL55	ENSG00000162910.18	ENSG00000162910	MFBA9BA46	M1088	cogn_global	0.046	per_module	MRPL55	mitochondrial ribosomal protein L55		Alzheimer_evidence	1	0.0061419550917656	expression_atlas:0.047475594753209095;europepmc:0.012158615952232422	False	False	False	False	False	False	False	False	False	True
LPP-AS2	ENSG00000270959.1	ENSG00000270959	PCGBA23	M954	cogn_global	0.046	per_module	LPP-AS2	LPP antisense RNA 2			0	0.0		False	False	False	False	False	False	False	False	False	False
SSPN	ENSG00000123096.11	ENSG00000123096	AC	M937	cogn_global	0.045	per_module	SSPN	sarcospan		Alzheimer_evidence	1	0.0103161749750871	expression_atlas:0.07724748750412597;europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True
CRYL1	ENSG00000165475.13	ENSG00000165475	AC	M937	cogn_global	0.044	per_module	CRYL1	crystallin lambda 1		enzyme;Alzheimer_evidence	2	0.0096832622750456	europepmc:0.07964115581155201	False	False	False	False	False	True	False	False	False	True
DHDDS	ENSG00000117682.16	ENSG00000117682	MFBA9BA46	cross_cogn_global	cogn_global	0.043	cross_module	DHDDS	dehydrodolichyl diphosphate synthase subunit		enzyme;Alzheimer_evidence	2	0.0138226207043948	europepmc:0.11368580732132522	False	False	False	False	False	True	False	False	False	True
DHDDS	ENSG00000117682.16	ENSG00000117682	MFBA9BA46	M1088	cogn_global	0.042	per_module	DHDDS	dehydrodolichyl diphosphate synthase subunit		enzyme;Alzheimer_evidence	2	0.0138226207043948	europepmc:0.11368580732132522	False	False	False	False	False	True	False	False	False	True
CEP68	ENSG00000011523.13	ENSG00000011523	AC	M954	cogn_global	0.041	per_module	CEP68	centrosomal protein 68		Alzheimer_evidence	1	0.3148025119662521	gwas_credible_sets:0.51782622825331	False	False	False	False	False	False	False	False	False	True
SNX22	ENSG00000157734.13	ENSG00000157734	MFBA9BA46	M937	cogn_global	0.04	per_module	SNX22	sorting nexin 22			0	0.0		False	False	False	False	False	False	False	False	False	False
XPO4	ENSG00000132953.16	ENSG00000132953	AC	M954	cogn_global	0.039	per_module	XPO4	exportin 4		Alzheimer_evidence	1	0.0103482359311716	europepmc:0.08511031166562696	False	False	False	False	False	False	False	False	False	True
ALDH1L1-AS2	ENSG00000246022.2	ENSG00000246022	MFBA9BA46	M937	cogn_global	0.038	per_module	ALDH1L1-AS2	ALDH1L1 antisense RNA 2			0	0.0		False	False	False	False	False	False	False	False	False	False
SNX22	ENSG00000157734.13	ENSG00000157734	MFBA9BA46	cross_cogn_global	cogn_global	0.038	cross_module	SNX22	sorting nexin 22			0	0.0		False	False	False	False	False	False	False	False	False	False
LAPTM5	ENSG00000162511.7	ENSG00000162511	AC	cross_cogn_global	cogn_global	0.038	cross_module	LAPTM5	lysosomal protein transmembrane 5		Alzheimer_evidence	1	0.0363176239956715	europepmc:0.298698668815206	False	False	False	False	False	False	False	False	False	True
APCDD1	ENSG00000154856.12	ENSG00000154856	AC	cross_cogn_global	cogn_global	0.037	cross_module	APCDD1	APC down-regulated 1		Alzheimer_evidence	1	0.0114569754952257	europepmc:0.09422927362980127	False	False	False	False	False	False	False	False	False	True
